PRODUCT_CATEGORY,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,YEAR,MONTH,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,TIME_BUCKET
Branded,28,Lower Manhattan,2023-05-30,34:19.0,2023,5,May,30,Tue,01. Morning
Branded,28,Astoria,2023-02-21,38:12.0,2023,2,Feb,21,Tue,02. Afternoon
Branded,28,Lower Manhattan,2023-04-13,35:26.0,2023,4,Apr,13,Thu,01. Morning
Branded,28,Astoria,2023-03-17,08:57.0,2023,3,Mar,17,Fri,03. Evening
Branded,28,Astoria,2023-05-11,09:00.0,2023,5,May,11,Thu,02. Afternoon
Branded,28,Lower Manhattan,2023-01-23,54:46.0,2023,1,Jan,23,Mon,01. Morning
Branded,28,Astoria,2023-06-14,22:04.0,2023,6,Jun,14,Wed,01. Morning
Branded,28,Astoria,2023-06-15,57:48.0,2023,6,Jun,15,Thu,01. Morning
Branded,28,Lower Manhattan,2023-06-26,25:39.0,2023,6,Jun,26,Mon,01. Morning
Branded,28,Hell's Kitchen,2023-05-12,12:51.0,2023,5,May,12,Fri,01. Morning
Branded,28,Lower Manhattan,2023-02-27,17:16.0,2023,2,Feb,27,Mon,01. Morning
Branded,28,Hell's Kitchen,2023-01-15,00:35.0,2023,1,Jan,15,Sun,01. Morning
Branded,28,Hell's Kitchen,2023-05-11,25:09.0,2023,5,May,11,Thu,01. Morning
Branded,28,Lower Manhattan,2023-05-21,11:39.0,2023,5,May,21,Sun,01. Morning
Coffee beans,28,Lower Manhattan,2023-01-07,45:15.0,2023,1,Jan,7,Sat,01. Morning
Branded,28,Astoria,2023-06-21,38:12.0,2023,6,Jun,21,Wed,02. Afternoon
Branded,28,Astoria,2023-05-21,24:42.0,2023,5,May,21,Sun,01. Morning
Branded,28,Lower Manhattan,2023-04-14,17:52.0,2023,4,Apr,14,Fri,01. Morning
Branded,28,Lower Manhattan,2023-04-27,09:41.0,2023,4,Apr,27,Thu,01. Morning
Branded,28,Astoria,2023-06-15,22:36.0,2023,6,Jun,15,Thu,03. Evening
Branded,28,Lower Manhattan,2023-04-14,17:34.0,2023,4,Apr,14,Fri,02. Afternoon
Coffee beans,28,Lower Manhattan,2023-05-07,45:15.0,2023,5,May,7,Sun,01. Morning
Branded,28,Lower Manhattan,2023-06-21,30:00.0,2023,6,Jun,21,Wed,02. Afternoon
Branded,28,Astoria,2023-05-30,57:48.0,2023,5,May,30,Tue,01. Morning
Branded,28,Astoria,2023-03-18,50:37.0,2023,3,Mar,18,Sat,03. Evening
Branded,28,Astoria,2023-05-21,22:04.0,2023,5,May,21,Sun,01. Morning
Branded,28,Lower Manhattan,2023-05-17,44:40.0,2023,5,May,17,Wed,02. Afternoon
Branded,28,Lower Manhattan,2023-06-24,26:54.0,2023,6,Jun,24,Sat,01. Morning
Branded,28,Lower Manhattan,2023-02-21,30:00.0,2023,2,Feb,21,Tue,02. Afternoon
Branded,28,Lower Manhattan,2023-04-24,26:54.0,2023,4,Apr,24,Mon,01. Morning
Branded,28,Astoria,2023-03-14,22:04.0,2023,3,Mar,14,Tue,01. Morning
Branded,28,Astoria,2023-04-15,04:58.0,2023,4,Apr,15,Sat,01. Morning
Branded,28,Lower Manhattan,2023-01-24,56:17.0,2023,1,Jan,24,Tue,01. Morning
Branded,28,Lower Manhattan,2023-06-10,03:35.0,2023,6,Jun,10,Sat,01. Morning
Branded,28,Hell's Kitchen,2023-05-15,00:35.0,2023,5,May,15,Mon,01. Morning
Branded,28,Lower Manhattan,2023-04-09,49:33.0,2023,4,Apr,9,Sun,02. Afternoon
Branded,28,Astoria,2023-05-14,24:36.0,2023,5,May,14,Sun,03. Evening
Branded,28,Astoria,2023-03-14,24:36.0,2023,3,Mar,14,Tue,03. Evening
Branded,28,Lower Manhattan,2023-05-17,19:45.0,2023,5,May,17,Wed,01. Morning
Branded,28,Lower Manhattan,2023-04-09,42:16.0,2023,4,Apr,9,Sun,01. Morning
Branded,28,Astoria,2023-05-17,36:52.0,2023,5,May,17,Wed,01. Morning
Branded,28,Lower Manhattan,2023-03-21,30:00.0,2023,3,Mar,21,Tue,02. Afternoon
Branded,28,Lower Manhattan,2023-04-27,57:51.0,2023,4,Apr,27,Thu,01. Morning
Branded,28,Lower Manhattan,2023-03-17,44:40.0,2023,3,Mar,17,Fri,02. Afternoon
Branded,28,Lower Manhattan,2023-06-13,35:26.0,2023,6,Jun,13,Tue,01. Morning
Branded,28,Hell's Kitchen,2023-01-11,20:48.0,2023,1,Jan,11,Wed,01. Morning
Branded,28,Astoria,2023-03-17,08:53.0,2023,3,Mar,17,Fri,01. Morning
Branded,28,Astoria,2023-06-15,12:06.0,2023,6,Jun,15,Thu,02. Afternoon
Branded,28,Lower Manhattan,2023-06-19,04:49.0,2023,6,Jun,19,Mon,03. Evening
Branded,28,Astoria,2023-05-17,21:45.0,2023,5,May,17,Wed,03. Evening
Branded,28,Astoria,2023-06-19,57:48.0,2023,6,Jun,19,Mon,01. Morning
Branded,28,Astoria,2023-04-21,11:42.0,2023,4,Apr,21,Fri,01. Morning
Branded,28,Astoria,2023-06-11,26:05.0,2023,6,Jun,11,Sun,01. Morning
Branded,28,Astoria,2023-04-14,24:42.0,2023,4,Apr,14,Fri,01. Morning
Branded,28,Lower Manhattan,2023-04-16,57:09.0,2023,4,Apr,16,Sun,02. Afternoon
Branded,28,Astoria,2023-05-18,08:56.0,2023,5,May,18,Thu,03. Evening
Branded,28,Astoria,2023-06-19,04:58.0,2023,6,Jun,19,Mon,01. Morning
Branded,28,Lower Manhattan,2023-05-09,32:37.0,2023,5,May,9,Tue,01. Morning
Coffee beans,28,Lower Manhattan,2023-01-07,50:42.0,2023,1,Jan,7,Sat,01. Morning
Branded,28,Astoria,2023-06-21,24:42.0,2023,6,Jun,21,Wed,01. Morning
Branded,28,Lower Manhattan,2023-03-10,24:17.0,2023,3,Mar,10,Fri,01. Morning
Branded,28,Lower Manhattan,2023-01-21,30:00.0,2023,1,Jan,21,Sat,02. Afternoon
Branded,28,Astoria,2023-02-18,08:56.0,2023,2,Feb,18,Sat,03. Evening
Branded,28,Astoria,2023-06-17,21:45.0,2023,6,Jun,17,Sat,03. Evening
Branded,28,Astoria,2023-05-19,12:06.0,2023,5,May,19,Fri,02. Afternoon
Branded,28,Astoria,2023-04-14,24:36.0,2023,4,Apr,14,Fri,03. Evening
Branded,28,Astoria,2023-05-15,04:58.0,2023,5,May,15,Mon,01. Morning
Coffee beans,28,Lower Manhattan,2023-05-07,50:42.0,2023,5,May,7,Sun,01. Morning
Coffee beans,28,Lower Manhattan,2023-03-07,45:15.0,2023,3,Mar,7,Tue,01. Morning
Branded,28,Astoria,2023-01-16,54:07.0,2023,1,Jan,16,Mon,02. Afternoon
Branded,28,Hell's Kitchen,2023-06-20,31:53.0,2023,6,Jun,20,Tue,01. Morning
Branded,28,Lower Manhattan,2023-05-14,17:52.0,2023,5,May,14,Sun,01. Morning
Branded,28,Astoria,2023-05-17,16:54.0,2023,5,May,17,Wed,02. Afternoon
Branded,28,Astoria,2023-06-17,08:53.0,2023,6,Jun,17,Sat,01. Morning
Branded,28,Astoria,2023-03-21,41:06.0,2023,3,Mar,21,Tue,01. Morning
Branded,28,Astoria,2023-03-18,34:11.0,2023,3,Mar,18,Sat,01. Morning
Branded,28,Astoria,2023-04-14,41:06.0,2023,4,Apr,14,Fri,01. Morning
Branded,28,Lower Manhattan,2023-06-27,19:35.0,2023,6,Jun,27,Tue,02. Afternoon
Branded,28,Astoria,2023-03-19,19:35.0,2023,3,Mar,19,Sun,02. Afternoon
Branded,28,Hell's Kitchen,2023-05-20,31:53.0,2023,5,May,20,Sat,01. Morning
Branded,28,Astoria,2023-04-21,24:36.0,2023,4,Apr,21,Fri,03. Evening
Branded,28,Lower Manhattan,2023-01-14,17:34.0,2023,1,Jan,14,Sat,02. Afternoon
Branded,28,Astoria,2023-01-15,22:36.0,2023,1,Jan,15,Sun,03. Evening
Branded,28,Astoria,2023-03-16,54:07.0,2023,3,Mar,16,Thu,02. Afternoon
Branded,28,Lower Manhattan,2023-01-09,42:16.0,2023,1,Jan,9,Mon,01. Morning
Branded,28,Astoria,2023-04-08,54:56.0,2023,4,Apr,8,Sat,02. Afternoon
Branded,28,Astoria,2023-06-21,24:36.0,2023,6,Jun,21,Wed,03. Evening
Branded,28,Lower Manhattan,2023-05-14,17:34.0,2023,5,May,14,Sun,02. Afternoon
Branded,28,Lower Manhattan,2023-06-25,30:29.0,2023,6,Jun,25,Sun,01. Morning
Branded,28,Astoria,2023-02-15,22:36.0,2023,2,Feb,15,Wed,03. Evening
Branded,28,Lower Manhattan,2023-03-14,07:32.0,2023,3,Mar,14,Tue,02. Afternoon
Branded,28,Astoria,2023-04-17,08:57.0,2023,4,Apr,17,Mon,03. Evening
Branded,28,Astoria,2023-02-16,54:07.0,2023,2,Feb,16,Thu,02. Afternoon
Branded,28,Astoria,2023-03-14,11:42.0,2023,3,Mar,14,Tue,01. Morning
Branded,28,Lower Manhattan,2023-05-09,42:16.0,2023,5,May,9,Tue,01. Morning
Branded,28,Lower Manhattan,2023-03-25,30:29.0,2023,3,Mar,25,Sat,01. Morning
Branded,28,Lower Manhattan,2023-04-10,24:17.0,2023,4,Apr,10,Mon,01. Morning
Branded,28,Astoria,2023-05-18,18:56.0,2023,5,May,18,Thu,01. Morning
Coffee beans,28,Lower Manhattan,2023-05-07,05:19.0,2023,5,May,7,Sun,01. Morning
Branded,28,Astoria,2023-01-15,19:35.0,2023,1,Jan,15,Sun,02. Afternoon
Branded,28,Lower Manhattan,2023-01-31,03:35.0,2023,1,Jan,31,Tue,01. Morning
Branded,28,Lower Manhattan,2023-05-10,24:17.0,2023,5,May,10,Wed,01. Morning
Branded,28,Astoria,2023-04-14,11:42.0,2023,4,Apr,14,Fri,01. Morning
Branded,28,Astoria,2023-05-21,38:12.0,2023,5,May,21,Sun,02. Afternoon
Branded,28,Lower Manhattan,2023-06-14,07:32.0,2023,6,Jun,14,Wed,02. Afternoon
Branded,28,Lower Manhattan,2023-02-21,11:39.0,2023,2,Feb,21,Tue,01. Morning
Branded,28,Astoria,2023-03-19,57:48.0,2023,3,Mar,19,Sun,01. Morning
Branded,28,Astoria,2023-01-18,34:11.0,2023,1,Jan,18,Wed,01. Morning
Branded,28,Lower Manhattan,2023-01-30,03:35.0,2023,1,Jan,30,Mon,01. Morning
Branded,28,Astoria,2023-06-21,22:04.0,2023,6,Jun,21,Wed,01. Morning
Branded,28,Lower Manhattan,2023-06-24,56:17.0,2023,6,Jun,24,Sat,01. Morning
Branded,28,Astoria,2023-01-18,18:56.0,2023,1,Jan,18,Wed,01. Morning
Branded,28,Astoria,2023-01-17,08:57.0,2023,1,Jan,17,Tue,03. Evening
Branded,28,Lower Manhattan,2023-01-17,44:40.0,2023,1,Jan,17,Tue,02. Afternoon
Branded,28,Astoria,2023-06-14,41:06.0,2023,6,Jun,14,Wed,01. Morning
Branded,28,Astoria,2023-03-11,09:00.0,2023,3,Mar,11,Sat,02. Afternoon
Branded,28,Hell's Kitchen,2023-02-20,31:53.0,2023,2,Feb,20,Mon,01. Morning
Branded,28,Astoria,2023-04-15,12:06.0,2023,4,Apr,15,Sat,02. Afternoon
Branded,28,Astoria,2023-06-14,24:42.0,2023,6,Jun,14,Wed,01. Morning
Branded,28,Astoria,2023-04-21,24:42.0,2023,4,Apr,21,Fri,01. Morning
Coffee beans,28,Lower Manhattan,2023-03-07,50:42.0,2023,3,Mar,7,Tue,01. Morning
Coffee beans,28,Lower Manhattan,2023-04-07,45:15.0,2023,4,Apr,7,Fri,01. Morning
Branded,28,Lower Manhattan,2023-06-25,39:20.0,2023,6,Jun,25,Sun,01. Morning
Branded,28,Lower Manhattan,2023-05-19,04:49.0,2023,5,May,19,Fri,03. Evening
Branded,28,Lower Manhattan,2023-01-09,14:36.0,2023,1,Jan,9,Mon,01. Morning
Branded,28,Astoria,2023-04-19,12:06.0,2023,4,Apr,19,Wed,02. Afternoon
Coffee beans,28,Lower Manhattan,2023-06-07,59:06.0,2023,6,Jun,7,Wed,01. Morning
Branded,28,Lower Manhattan,2023-06-24,26:59.0,2023,6,Jun,24,Sat,01. Morning
Branded,28,Astoria,2023-05-21,24:36.0,2023,5,May,21,Sun,03. Evening
Branded,28,Lower Manhattan,2023-02-26,33:41.0,2023,2,Feb,26,Sun,03. Evening
Branded,28,Astoria,2023-04-17,08:53.0,2023,4,Apr,17,Mon,01. Morning
Branded,28,Astoria,2023-06-08,54:56.0,2023,6,Jun,8,Thu,02. Afternoon
Branded,28,Astoria,2023-02-21,22:04.0,2023,2,Feb,21,Tue,01. Morning
Branded,28,Lower Manhattan,2023-05-23,54:46.0,2023,5,May,23,Tue,01. Morning
Coffee beans,28,Lower Manhattan,2023-06-07,45:15.0,2023,6,Jun,7,Wed,01. Morning
Branded,28,Lower Manhattan,2023-01-19,26:07.0,2023,1,Jan,19,Thu,01. Morning
Branded,28,Astoria,2023-03-15,12:06.0,2023,3,Mar,15,Wed,02. Afternoon
Branded,28,Lower Manhattan,2023-04-14,07:32.0,2023,4,Apr,14,Fri,02. Afternoon
Branded,28,Hell's Kitchen,2023-05-20,17:04.0,2023,5,May,20,Sat,01. Morning
Branded,28,Astoria,2023-02-18,50:37.0,2023,2,Feb,18,Sat,03. Evening
Branded,28,Astoria,2023-01-17,36:52.0,2023,1,Jan,17,Tue,01. Morning
Branded,28,Astoria,2023-05-18,50:37.0,2023,5,May,18,Thu,03. Evening
Branded,28,Hell's Kitchen,2023-02-11,20:48.0,2023,2,Feb,11,Sat,01. Morning
Branded,28,Lower Manhattan,2023-05-26,25:39.0,2023,5,May,26,Fri,01. Morning
Branded,28,Astoria,2023-01-17,16:54.0,2023,1,Jan,17,Tue,02. Afternoon
Branded,28,Astoria,2023-04-18,08:56.0,2023,4,Apr,18,Tue,03. Evening
Branded,28,Lower Manhattan,2023-05-24,56:17.0,2023,5,May,24,Wed,01. Morning
Branded,28,Lower Manhattan,2023-01-27,17:16.0,2023,1,Jan,27,Fri,01. Morning
Branded,28,Astoria,2023-06-21,41:06.0,2023,6,Jun,21,Wed,01. Morning
Branded,28,Lower Manhattan,2023-02-19,26:07.0,2023,2,Feb,19,Sun,01. Morning
Branded,28,Astoria,2023-01-21,22:04.0,2023,1,Jan,21,Sat,01. Morning
Branded,28,Hell's Kitchen,2023-03-11,25:09.0,2023,3,Mar,11,Sat,01. Morning
Branded,28,Hell's Kitchen,2023-03-11,20:48.0,2023,3,Mar,11,Sat,01. Morning
Branded,28,Hell's Kitchen,2023-02-20,17:04.0,2023,2,Feb,20,Mon,01. Morning
Branded,28,Astoria,2023-05-14,41:06.0,2023,5,May,14,Sun,01. Morning
Branded,28,Lower Manhattan,2023-03-14,17:34.0,2023,3,Mar,14,Tue,02. Afternoon
Branded,28,Astoria,2023-02-17,16:54.0,2023,2,Feb,17,Fri,02. Afternoon
Branded,28,Lower Manhattan,2023-06-09,42:16.0,2023,6,Jun,9,Fri,01. Morning
Branded,28,Astoria,2023-01-15,12:06.0,2023,1,Jan,15,Sun,02. Afternoon
Branded,28,Hell's Kitchen,2023-05-11,20:48.0,2023,5,May,11,Thu,01. Morning
Branded,28,Astoria,2023-01-19,57:48.0,2023,1,Jan,19,Thu,01. Morning
Branded,28,Lower Manhattan,2023-05-25,30:29.0,2023,5,May,25,Thu,01. Morning
Branded,28,Lower Manhattan,2023-05-25,58:05.0,2023,5,May,25,Thu,01. Morning
Branded,28,Astoria,2023-05-21,11:42.0,2023,5,May,21,Sun,01. Morning
Branded,28,Astoria,2023-05-21,41:06.0,2023,5,May,21,Sun,01. Morning
Branded,28,Hell's Kitchen,2023-01-21,35:24.0,2023,1,Jan,21,Sat,01. Morning
Branded,28,Lower Manhattan,2023-06-14,17:34.0,2023,6,Jun,14,Wed,02. Afternoon
Branded,28,Lower Manhattan,2023-01-22,54:14.0,2023,1,Jan,22,Sun,01. Morning
Branded,28,Lower Manhattan,2023-06-09,14:36.0,2023,6,Jun,9,Fri,01. Morning
Branded,24,Lower Manhattan,2023-04-09,55:55.0,2023,4,Apr,9,Sun,01. Morning
Branded,24,Lower Manhattan,2023-05-09,55:55.0,2023,5,May,9,Tue,01. Morning
Branded,24,Lower Manhattan,2023-06-09,55:55.0,2023,6,Jun,9,Fri,01. Morning
Branded,23,Astoria,2023-04-21,41:46.0,2023,4,Apr,21,Fri,01. Morning
Coffee beans,23,Lower Manhattan,2023-06-07,27:50.0,2023,6,Jun,7,Wed,01. Morning
Coffee beans,23,Lower Manhattan,2023-03-07,27:50.0,2023,3,Mar,7,Tue,01. Morning
Branded,23,Astoria,2023-03-14,41:00.0,2023,3,Mar,14,Tue,03. Evening
Coffee beans,23,Lower Manhattan,2023-04-07,25:31.0,2023,4,Apr,7,Fri,01. Morning
Branded,23,Astoria,2023-01-21,45:44.0,2023,1,Jan,21,Sat,02. Afternoon
Branded,23,Astoria,2023-01-14,45:44.0,2023,1,Jan,14,Sat,02. Afternoon
Branded,23,Astoria,2023-06-14,45:03.0,2023,6,Jun,14,Wed,01. Morning
Branded,23,Astoria,2023-05-14,41:00.0,2023,5,May,14,Sun,03. Evening
Branded,23,Astoria,2023-05-14,45:44.0,2023,5,May,14,Sun,02. Afternoon
Branded,23,Astoria,2023-05-21,41:46.0,2023,5,May,21,Sun,01. Morning
Branded,23,Astoria,2023-01-21,41:00.0,2023,1,Jan,21,Sat,03. Evening
Branded,23,Astoria,2023-01-21,41:46.0,2023,1,Jan,21,Sat,01. Morning
Branded,23,Astoria,2023-03-14,45:44.0,2023,3,Mar,14,Tue,02. Afternoon
Branded,23,Astoria,2023-05-21,45:03.0,2023,5,May,21,Sun,01. Morning
Branded,23,Astoria,2023-03-14,45:03.0,2023,3,Mar,14,Tue,01. Morning
Branded,23,Astoria,2023-02-14,45:44.0,2023,2,Feb,14,Tue,02. Afternoon
Coffee beans,23,Lower Manhattan,2023-01-30,25:31.0,2023,1,Jan,30,Mon,01. Morning
Branded,23,Astoria,2023-06-14,45:44.0,2023,6,Jun,14,Wed,02. Afternoon
Coffee beans,23,Lower Manhattan,2023-06-07,25:31.0,2023,6,Jun,7,Wed,01. Morning
Branded,23,Astoria,2023-04-14,41:00.0,2023,4,Apr,14,Fri,03. Evening
Branded,23,Astoria,2023-06-21,41:46.0,2023,6,Jun,21,Wed,01. Morning
Branded,23,Astoria,2023-06-21,45:03.0,2023,6,Jun,21,Wed,01. Morning
Branded,23,Astoria,2023-06-21,45:44.0,2023,6,Jun,21,Wed,02. Afternoon
Branded,23,Astoria,2023-05-14,45:03.0,2023,5,May,14,Sun,01. Morning
Branded,23,Astoria,2023-04-14,41:46.0,2023,4,Apr,14,Fri,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-03-14,30:29.0,2023,3,Mar,14,Tue,01. Morning
Coffee beans,22.5,Astoria,2023-02-21,25:51.0,2023,2,Feb,21,Tue,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-04-14,30:29.0,2023,4,Apr,14,Fri,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-03-21,03:30.0,2023,3,Mar,21,Tue,02. Afternoon
Coffee beans,22.5,Hell's Kitchen,2023-05-21,48:25.0,2023,5,May,21,Sun,02. Afternoon
Coffee beans,22.5,Lower Manhattan,2023-05-22,16:01.0,2023,5,May,22,Mon,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-05-14,26:22.0,2023,5,May,14,Sun,02. Afternoon
Coffee beans,22.5,Hell's Kitchen,2023-01-24,28:53.0,2023,1,Jan,24,Tue,03. Evening
Coffee beans,22.5,Lower Manhattan,2023-04-10,54:21.0,2023,4,Apr,10,Mon,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-01-30,44:43.0,2023,1,Jan,30,Mon,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-02-13,58:08.0,2023,2,Feb,13,Mon,03. Evening
Coffee beans,22.5,Hell's Kitchen,2023-06-15,29:59.0,2023,6,Jun,15,Thu,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-03-17,53:50.0,2023,3,Mar,17,Fri,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-01-13,27:52.0,2023,1,Jan,13,Fri,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-06-09,54:12.0,2023,6,Jun,9,Fri,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-01-10,54:21.0,2023,1,Jan,10,Tue,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-01-17,34:55.0,2023,1,Jan,17,Tue,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-02-21,03:30.0,2023,2,Feb,21,Tue,02. Afternoon
Coffee beans,22.5,Lower Manhattan,2023-06-14,26:22.0,2023,6,Jun,14,Wed,02. Afternoon
Coffee beans,22.5,Astoria,2023-03-11,10:48.0,2023,3,Mar,11,Sat,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-05-10,08:12.0,2023,5,May,10,Wed,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-05-20,54:59.0,2023,5,May,20,Sat,04. Night
Coffee beans,22.5,Lower Manhattan,2023-04-12,23:13.0,2023,4,Apr,12,Wed,02. Afternoon
Coffee beans,22.5,Astoria,2023-04-19,24:36.0,2023,4,Apr,19,Wed,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-05-26,49:02.0,2023,5,May,26,Fri,01. Morning
Coffee beans,22.5,Astoria,2023-03-14,41:15.0,2023,3,Mar,14,Tue,02. Afternoon
Coffee beans,22.5,Lower Manhattan,2023-05-17,36:03.0,2023,5,May,17,Wed,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-03-24,28:53.0,2023,3,Mar,24,Fri,03. Evening
Coffee beans,22.5,Lower Manhattan,2023-06-17,36:03.0,2023,6,Jun,17,Sat,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-05-25,20:42.0,2023,5,May,25,Thu,01. Morning
Coffee beans,22.5,Astoria,2023-06-15,24:36.0,2023,6,Jun,15,Thu,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-04-17,36:03.0,2023,4,Apr,17,Mon,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-06-08,42:55.0,2023,6,Jun,8,Thu,03. Evening
Coffee beans,22.5,Lower Manhattan,2023-02-12,23:13.0,2023,2,Feb,12,Sun,02. Afternoon
Coffee beans,22.5,Astoria,2023-02-16,12:58.0,2023,2,Feb,16,Thu,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-02-22,03:09.0,2023,2,Feb,22,Wed,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-06-14,54:08.0,2023,6,Jun,14,Wed,02. Afternoon
Coffee beans,22.5,Lower Manhattan,2023-05-21,03:30.0,2023,5,May,21,Sun,02. Afternoon
Coffee beans,22.5,Astoria,2023-01-30,10:43.0,2023,1,Jan,30,Mon,02. Afternoon
Coffee beans,22.5,Lower Manhattan,2023-04-20,32:04.0,2023,4,Apr,20,Thu,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-01-30,53:50.0,2023,1,Jan,30,Mon,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-05-19,19:28.0,2023,5,May,19,Fri,03. Evening
Coffee beans,22.5,Lower Manhattan,2023-06-12,23:13.0,2023,6,Jun,12,Mon,02. Afternoon
Coffee beans,22.5,Hell's Kitchen,2023-03-09,44:54.0,2023,3,Mar,9,Thu,01. Morning
Coffee beans,22.5,Astoria,2023-05-18,18:18.0,2023,5,May,18,Thu,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-05-21,41:02.0,2023,5,May,21,Sun,02. Afternoon
Coffee beans,22.5,Astoria,2023-05-20,18:42.0,2023,5,May,20,Sat,02. Afternoon
Coffee beans,22.5,Hell's Kitchen,2023-01-19,19:28.0,2023,1,Jan,19,Thu,03. Evening
Coffee beans,22.5,Astoria,2023-05-20,53:41.0,2023,5,May,20,Sat,03. Evening
Coffee beans,22.5,Hell's Kitchen,2023-04-20,29:02.0,2023,4,Apr,20,Thu,02. Afternoon
Coffee beans,22.5,Astoria,2023-01-14,41:15.0,2023,1,Jan,14,Sat,02. Afternoon
Coffee beans,22.5,Lower Manhattan,2023-04-14,26:22.0,2023,4,Apr,14,Fri,02. Afternoon
Coffee beans,22.5,Hell's Kitchen,2023-05-22,03:09.0,2023,5,May,22,Mon,01. Morning
Coffee beans,22.5,Astoria,2023-03-18,18:18.0,2023,3,Mar,18,Sat,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-02-14,37:03.0,2023,2,Feb,14,Tue,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-04-22,16:01.0,2023,4,Apr,22,Sat,01. Morning
Coffee beans,22.5,Astoria,2023-01-20,53:41.0,2023,1,Jan,20,Fri,03. Evening
Coffee beans,22.5,Lower Manhattan,2023-04-21,03:30.0,2023,4,Apr,21,Fri,02. Afternoon
Coffee beans,22.5,Astoria,2023-03-20,45:10.0,2023,3,Mar,20,Mon,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-06-08,49:04.0,2023,6,Jun,8,Thu,01. Morning
Coffee beans,22.5,Astoria,2023-03-21,41:15.0,2023,3,Mar,21,Tue,02. Afternoon
Coffee beans,22.5,Astoria,2023-05-11,10:48.0,2023,5,May,11,Thu,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-01-15,09:14.0,2023,1,Jan,15,Sun,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-04-15,09:14.0,2023,4,Apr,15,Sat,01. Morning
Coffee beans,22.5,Astoria,2023-04-15,24:36.0,2023,4,Apr,15,Sat,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-04-25,25:24.0,2023,4,Apr,25,Tue,02. Afternoon
Coffee beans,22.5,Hell's Kitchen,2023-02-20,29:02.0,2023,2,Feb,20,Mon,02. Afternoon
Coffee beans,22.5,Hell's Kitchen,2023-04-13,58:08.0,2023,4,Apr,13,Thu,03. Evening
Coffee beans,22.5,Lower Manhattan,2023-04-25,20:42.0,2023,4,Apr,25,Tue,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-05-13,58:08.0,2023,5,May,13,Sat,03. Evening
Coffee beans,22.5,Lower Manhattan,2023-03-26,49:02.0,2023,3,Mar,26,Sun,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-03-08,42:55.0,2023,3,Mar,8,Wed,03. Evening
Coffee beans,22.5,Lower Manhattan,2023-02-22,16:01.0,2023,2,Feb,22,Wed,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-05-09,54:12.0,2023,5,May,9,Tue,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-03-24,17:19.0,2023,3,Mar,24,Fri,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-04-09,44:54.0,2023,4,Apr,9,Sun,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-05-12,23:13.0,2023,5,May,12,Fri,02. Afternoon
Coffee beans,22.5,Hell's Kitchen,2023-04-10,44:43.0,2023,4,Apr,10,Mon,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-03-22,16:01.0,2023,3,Mar,22,Wed,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-06-24,17:19.0,2023,6,Jun,24,Sat,01. Morning
Coffee beans,22.5,Lower Manhattan,2023-02-08,49:04.0,2023,2,Feb,8,Wed,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-03-13,27:52.0,2023,3,Mar,13,Mon,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-01-09,44:54.0,2023,1,Jan,9,Mon,01. Morning
Coffee beans,22.5,Hell's Kitchen,2023-02-15,09:14.0,2023,2,Feb,15,Wed,01. Morning
